"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TSC22D1",0,1.41235103967806,0.74,0.135,0,"6","TSC22D1"
"SAMD11",0,1.38048354152163,0.583,0.032,0,"6","SAMD11"
"RPS10",0,1.33563028179389,0.843,0.171,0,"6","RPS10"
"RPL33",0,1.31374726092869,0.98,0.417,0,"6","RPL3"
"RASD1",0,1.31359133275337,0.751,0.138,0,"6","RASD1"
"C1QL1",0,1.30719648873244,0.669,0.063,0,"6","C1QL1"
"PPDPF",0,1.29371004973182,0.781,0.11,0,"6","PPDPF"
"RPS27",0,1.2528814486667,0.914,0.245,0,"6","RPS27"
"GSN",0,1.210002818198,0.56,0.055,0,"6","GSN"
"NPTX2",0,1.20027049754755,0.426,0.019,0,"6","NPTX2"
"TLE5",0,1.18813235616396,0.788,0.12,0,"6","TLE5"
"CEBPD",0,1.17435321952473,0.503,0.06,0,"6","CEBPD"
"MTND2P28",0,1.15252870583551,0.839,0.173,0,"6","MTND2P28"
"MEG3",0,1.13550018627309,0.646,0.114,0,"6","MEG3"
"RPS26",0,1.1161175217603,0.826,0.169,0,"6","RPS26"
"AC006511.4",0,1.10632192656722,0.611,0.079,0,"6","AC006511.4"
"AP000902.1",0,1.1010812133201,0.649,0.081,0,"6","AP000902.1"
"RPL4",0,1.09947775995173,0.908,0.236,0,"6","RPL4"
"MTRNR2L8",0,1.09856436830634,0.902,0.24,0,"6","MTRNR2L8"
"ADCYAP1",0,1.08334268785372,0.553,0.058,0,"6","ADCYAP1"
"C2CD4B",0,1.06908665083628,0.581,0.093,0,"6","C2CD4B"
"RPL18",0,1.05950252980334,0.898,0.22,0,"6","RPL18"
"SCG3",0,1.04164557965319,0.784,0.113,0,"6","SCG3"
"HNRNPA1",0,1.02673405636982,0.831,0.17,0,"6","HNRNPA1"
"AC044787.1",0,1.02558686064669,0.514,0.057,0,"6","AC044787.1"
"PAM2",0,1.01659694556383,0.876,0.2,0,"6","PAM"
"C2CD4A",0,1.01285906900439,0.6,0.088,0,"6","C2CD4A"
"FAM153CP",0,1.00785851233178,0.872,0.237,0,"6","FAM153CP"
"RPL34",0,0.994440419024437,0.905,0.253,0,"6","RPL34"
"QPCT",0,0.988967079039117,0.482,0.04,0,"6","QPCT"
"AC132217.2",0,0.988753217871867,0.489,0.036,0,"6","AC132217.2"
"INSM1",0,0.987126637723179,0.5,0.043,0,"6","INSM1"
"RGS16",0,0.986944737343955,0.43,0.042,0,"6","RGS16"
"AL391416.1",0,0.983090771743137,0.327,0.038,0,"6","AL391416.1"
"GAD2",0,0.980783567345337,0.693,0.093,0,"6","GAD2"
"ADGRG1",0,0.95653271324751,0.473,0.041,0,"6","ADGRG1"
"MTND4P12",0,0.944180785827251,0.753,0.125,0,"6","MTND4P12"
"IGF2",0,0.9426014617101,0.458,0.036,0,"6","IGF2"
"YWHAH",0,0.936848652445537,0.643,0.084,0,"6","YWHAH"
"RPL30",0,0.921695619850786,0.875,0.233,0,"6","RPL30"
"TTC3",0,0.921522657843554,0.678,0.1,0,"6","TTC3"
"NEUROD1",0,0.919193604124799,0.666,0.091,0,"6","NEUROD1"
"AL022311.1",0,0.918356723291016,0.623,0.136,0,"6","AL022311.1"
"AP000769.1",0,0.917949668165777,0.659,0.102,0,"6","AP000769.1"
"CADM1",0,0.914634512505197,0.658,0.075,0,"6","CADM1"
"C12orf54",0,0.903803734249077,0.54,0.064,0,"6","C12orf54"
"HSP90AB1",0,0.90355876296056,0.89,0.236,0,"6","HSP90AB1"
"RPL23AP74",0,0.898046253312966,0.523,0.07,0,"6","RPL23AP74"
"SSR4",0,0.885859718568874,0.71,0.12,0,"6","SSR4"
"OLFM2",0,0.885304605962227,0.408,0.021,0,"6","OLFM2"
"SORL1",0,0.884762140803539,0.629,0.071,0,"6","SORL1"
"SYP",0,0.878291284987694,0.465,0.033,0,"6","SYP"
"COX7C",0,0.875619411813792,0.792,0.145,0,"6","COX7C"
"GPX3",0,0.870488498529876,0.691,0.131,0,"6","GPX3"
"RPS15A",0,0.867056202152173,0.882,0.234,0,"6","RPS15A"
"HADH",0,0.86117186036036,0.625,0.072,0,"6","HADH"
"AOPEP",0,0.856583031298398,0.463,0.042,0,"6","AOPEP"
"ENPP2",0,0.85531070549527,0.51,0.046,0,"6","ENPP2"
"SYT13",0,0.852193750709504,0.485,0.029,0,"6","SYT13"
"TMOD1",0,0.851992662050191,0.771,0.115,0,"6","TMOD1"
"SERINC1",0,0.848772406383257,0.679,0.091,0,"6","SERINC1"
"EIF4A2",0,0.840207690880983,0.851,0.19,0,"6","EIF4A2"
"RPL35",0,0.838823175659268,0.774,0.143,0,"6","RPL35"
"GABARAPL2",0,0.835944940786539,0.608,0.072,0,"6","GABARAPL2"
"FAU",0,0.829334477704868,0.847,0.195,0,"6","FAU"
"EEF2",0,0.822471763716802,0.811,0.166,0,"6","EEF2"
"HSP90AA1",0,0.822456037447347,0.841,0.213,0,"6","HSP90AA1"
"RPL12",0,0.820860924817435,0.886,0.242,0,"6","RPL12"
"CNP",0,0.817773382742381,0.513,0.056,0,"6","CNP"
"ECEL1",0,0.817593351773646,0.253,0.015,0,"6","ECEL1"
"NKX6-1",0,0.816647838501356,0.364,0.021,0,"6","NKX6-1"
"IDS",0,0.810456730289531,0.827,0.192,0,"6","IDS"
"HOPX",0,0.806786951437053,0.344,0.021,0,"6","HOPX"
"FAM184B",0,0.806423131222278,0.591,0.097,0,"6","FAM184B"
"PEMT",0,0.803456103497044,0.732,0.143,0,"6","PEMT"
"GJD2",0,0.800378902807524,0.336,0.018,0,"6","GJD2"
"RPL35A",0,0.793522640984749,0.869,0.207,0,"6","RPL35A"
"RPL37",0,0.791276779833537,0.856,0.211,0,"6","RPL37"
"HSP90B1",0,0.790976170798678,0.72,0.135,0,"6","HSP90B1"
"RPS21",0,0.789084042320128,0.751,0.132,0,"6","RPS21"
"CALR",0,0.787758643531021,0.794,0.158,0,"6","CALR"
"PRDX2",0,0.786723086181159,0.498,0.056,0,"6","PRDX2"
"MAN1A2",0,0.78563812277198,0.518,0.054,0,"6","MAN1A2"
"MTRNR2L12",0,0.785034562725877,0.461,0.068,0,"6","MTRNR2L12"
"RPL38",0,0.783231028815745,0.868,0.2,0,"6","RPL38"
"BMP5",0,0.783039282505511,0.368,0.013,0,"6","BMP5"
"TECR",0,0.776029129485822,0.479,0.054,0,"6","TECR"
"MZT2B",0,0.768452086559141,0.644,0.097,0,"6","MZT2B"
"RACK1",0,0.765999026536211,0.856,0.201,0,"6","RACK1"
"SLC6A6",0,0.7588543411706,0.516,0.061,0,"6","SLC6A6"
"ALCAM",0,0.758622431385958,0.517,0.048,0,"6","ALCAM"
"EMC10",0,0.75670519268785,0.754,0.201,0,"6","EMC10"
"MIR7-3HG",0,0.754496040579179,0.591,0.081,0,"6","MIR7-3HG"
"CTSA",0,0.75441088867654,0.511,0.059,0,"6","CTSA"
"P4HB",0,0.74907966647586,0.803,0.164,0,"6","P4HB"
"CACNA1A",0,0.744609654614357,0.535,0.103,0,"6","CACNA1A"
"UQCR11",0,0.743117014758716,0.506,0.067,0,"6","UQCR11"
"WDR25",0,0.742652456730061,0.265,0.012,0,"6","WDR25"
"ENDOD1",0,0.738637273531732,0.336,0.016,0,"6","ENDOD1"
"THBD",0,0.735193986244013,0.288,0.026,0,"6","THBD"
"PFDN5",0,0.733878213197935,0.615,0.084,0,"6","PFDN5"
"FTX",0,0.733070994883001,0.601,0.123,0,"6","FTX"
"SPINT21",0,0.729759694522875,0.822,0.217,0,"6","SPINT2"
"FKBP8",0,0.727226130092311,0.497,0.062,0,"6","FKBP8"
"SNRPN",0,0.726327877263759,0.799,0.148,0,"6","SNRPN"
"BEX1",0,0.725850011075122,0.795,0.134,0,"6","BEX1"
"EPCAM",0,0.724442714269292,0.728,0.124,0,"6","EPCAM"
"CABP7",0,0.723795392066614,0.342,0.012,0,"6","CABP7"
"RABAC1",0,0.723534724039657,0.557,0.081,0,"6","RABAC1"
"ELMO1",0,0.720884485480745,0.352,0.027,0,"6","ELMO1"
"SMDT1",0,0.719333782824415,0.502,0.056,0,"6","SMDT1"
"GDI1",0,0.716765646556096,0.552,0.064,0,"6","GDI1"
"ANKH",0,0.714328368414349,0.465,0.044,0,"6","ANKH"
"AMPD2",0,0.706768612505156,0.398,0.03,0,"6","AMPD2"
"PLD3",0,0.70452443872485,0.704,0.112,0,"6","PLD3"
"MAFA",0,0.701978550921025,0.326,0.025,0,"6","MAFA"
"TCEAL3",0,0.698431080203667,0.42,0.038,0,"6","TCEAL3"
"HLA-C",0,0.697262820534452,0.668,0.116,0,"6","HLA-C"
"CNIH2",0,0.697017541407085,0.395,0.039,0,"6","CNIH2"
"VAMP2",0,0.69651418129868,0.727,0.114,0,"6","VAMP2"
"CPD",0,0.693113052202251,0.542,0.065,0,"6","CPD"
"PNMA2",0,0.689091950256695,0.377,0.023,0,"6","PNMA2"
"SEC11C",0,0.687799546259932,0.683,0.127,0,"6","SEC11C"
"SURF4",0,0.687229311213261,0.678,0.12,0,"6","SURF4"
"SAMD4B",0,0.678759795315019,0.355,0.039,0,"6","SAMD4B"
"EIF3H",0,0.676269492360544,0.607,0.088,0,"6","EIF3H"
"AC002316.1",0,0.6752240558284,0.465,0.042,0,"6","AC002316.1"
"RPL36AL",0,0.674922868767347,0.705,0.126,0,"6","RPL36AL"
"NKX2-2",0,0.674599623184757,0.408,0.029,0,"6","NKX2-2"
"APLP1",0,0.674076556017323,0.583,0.071,0,"6","APLP1"
"ARFGEF3",0,0.673902069218165,0.639,0.114,0,"6","ARFGEF3"
"HEXB",0,0.673315604316717,0.413,0.041,0,"6","HEXB"
"SLC25A6",0,0.672926261989491,0.691,0.119,0,"6","SLC25A6"
"STAG2",0,0.672324468603485,0.708,0.139,0,"6","STAG2"
"SDHC",0,0.671959060381111,0.565,0.09,0,"6","SDHC"
"GREM1",0,0.669482041494867,0.484,0.074,0,"6","GREM1"
"PPA1",0,0.667251314660003,0.476,0.059,0,"6","PPA1"
"ATP5IF1",0,0.6671555579856,0.49,0.065,0,"6","ATP5IF1"
"CASR",0,0.665140711313292,0.366,0.02,0,"6","CASR"
"TSPAN7",0,0.664417362638506,0.45,0.041,0,"6","TSPAN7"
"GPX4",0,0.662740831648705,0.564,0.08,0,"6","GPX4"
"STMP1",0,0.659446888916118,0.434,0.05,0,"6","STMP1"
"BCAM",0,0.659139543229033,0.349,0.035,0,"6","BCAM"
"BSG",0,0.658771150297129,0.576,0.086,0,"6","BSG"
"SCN1B",0,0.653863944189181,0.359,0.027,0,"6","SCN1B"
"SIX3",0,0.652656570641599,0.297,0.019,0,"6","SIX3"
"RHOBTB3",0,0.652369395356982,0.741,0.155,0,"6","RHOBTB3"
"NENF",0,0.652003236738559,0.744,0.125,0,"6","NENF"
"SELENOF",0,0.651760281141579,0.475,0.05,0,"6","SELENOF"
"BTG3",0,0.65156987517632,0.474,0.045,0,"6","BTG3"
"CACNA1D",0,0.650824095241975,0.529,0.101,0,"6","CACNA1D"
"KCNK16",0,0.648340271470317,0.255,0.014,0,"6","KCNK16"
"GPM6A",0,0.647329542437865,0.396,0.041,0,"6","GPM6A"
"SEC61A1",0,0.644573798490945,0.447,0.055,0,"6","SEC61A1"
"FAM222A",0,0.643381893078017,0.302,0.018,0,"6","FAM222A"
"RPL36",0,0.642877960515101,0.84,0.193,0,"6","RPL36"
"HSD17B12",0,0.640884358808138,0.448,0.058,0,"6","HSD17B12"
"GNB2",0,0.639943720014805,0.414,0.05,0,"6","GNB2"
"SLC7A8",0,0.639005029412505,0.516,0.061,0,"6","SLC7A8"
"RIN2",0,0.637676807769843,0.312,0.027,0,"6","RIN2"
"BEX2",0,0.637387732618753,0.509,0.052,0,"6","BEX2"
"PRUNE2",0,0.636074565857651,0.369,0.02,0,"6","PRUNE2"
"ARID5B",0,0.635694857957561,0.34,0.026,0,"6","ARID5B"
"PGK1",0,0.634579807652123,0.728,0.152,0,"6","PGK1"
"KRT10",0,0.630477021852252,0.467,0.055,0,"6","KRT10"
"NUCB2",0,0.627245925399407,0.52,0.066,0,"6","NUCB2"
"CYSTM1",0,0.626233849681338,0.542,0.085,0,"6","CYSTM1"
"PLEKHM2",0,0.625833112959625,0.271,0.02,0,"6","PLEKHM2"
"NDFIP1",0,0.624481999856187,0.66,0.096,0,"6","NDFIP1"
"CNPY2",0,0.622958180462925,0.475,0.065,0,"6","CNPY2"
"UQCRB",0,0.621797793020637,0.802,0.18,0,"6","UQCRB"
"TMEM59",0,0.62139488589783,0.811,0.192,0,"6","TMEM59"
"ERP29",0,0.62112590239876,0.677,0.113,0,"6","ERP29"
"SIL1",0,0.620045535347817,0.517,0.057,0,"6","SIL1"
"NOP53",0,0.616040157741816,0.569,0.087,0,"6","NOP53"
"PLCXD3",0,0.615480617873225,0.509,0.051,0,"6","PLCXD3"
"SLC7A5",0,0.612054629511144,0.517,0.067,0,"6","SLC7A5"
"VLDLR",0,0.609046484888542,0.358,0.033,0,"6","VLDLR"
"ANXA7",0,0.607259688920577,0.454,0.05,0,"6","ANXA7"
"NEU1",0,0.606183332026876,0.363,0.036,0,"6","NEU1"
"HSPA8",0,0.606112137323455,0.74,0.146,0,"6","HSPA8"
"CFAP36",0,0.60590336674229,0.314,0.025,0,"6","CFAP36"
"SYT5",0,0.605789401650391,0.31,0.021,0,"6","SYT5"
"LGMN",0,0.604615713321852,0.414,0.04,0,"6","LGMN"
"SLC7A2",0,0.603180107657931,0.585,0.087,0,"6","SLC7A2"
"C4orf48",0,0.601101203844428,0.368,0.04,0,"6","C4orf48"
"VOPP1",0,0.598099777805395,0.584,0.076,0,"6","VOPP1"
"SPCS1",0,0.597068384654241,0.579,0.093,0,"6","SPCS1"
"SCGB2A1",0,0.59609620537682,0.283,0.025,0,"6","SCGB2A1"
"SLC25A4",0,0.595644363290821,0.366,0.032,0,"6","SLC25A4"
"MAP1LC3A",0,0.595394175965301,0.479,0.048,0,"6","MAP1LC3A"
"NFASC",0,0.591139040629314,0.342,0.029,0,"6","NFASC"
"WNT4",0,0.589119063530332,0.479,0.058,0,"6","WNT4"
"ELAVL4",0,0.587952004056386,0.361,0.028,0,"6","ELAVL4"
"CLSTN1",0,0.586474075903797,0.457,0.053,0,"6","CLSTN1"
"HSPA1B",0,0.585423108996524,0.568,0.105,0,"6","HSPA1B"
"MAPRE3",0,0.584493141469146,0.389,0.035,0,"6","MAPRE3"
"ANAPC16",0,0.58422188574206,0.489,0.067,0,"6","ANAPC16"
"TMED10",0,0.583235413892627,0.735,0.141,0,"6","TMED10"
"CIRBP",0,0.583108082740632,0.776,0.159,0,"6","CIRBP"
"PTOV1",0,0.581210726877252,0.377,0.043,0,"6","PTOV1"
"RPL7L1",0,0.580747926577197,0.472,0.082,0,"6","RPL7L1"
"ETV1",0,0.580666708560135,0.298,0.017,0,"6","ETV1"
"SNHG6",0,0.579459355172828,0.516,0.07,0,"6","SNHG6"
"FFAR1",0,0.579274822262088,0.313,0.02,0,"6","FFAR1"
"NDUFB9",0,0.578533950029683,0.442,0.052,0,"6","NDUFB9"
"COX5B",0,0.578465851457669,0.574,0.09,0,"6","COX5B"
"DNAJC7",0,0.577685282432853,0.461,0.075,0,"6","DNAJC7"
"ESYT1",0,0.576724535212703,0.432,0.056,0,"6","ESYT1"
"NDUFA11",0,0.575176160327396,0.571,0.083,0,"6","NDUFA11"
"CNBP",0,0.574133688233161,0.383,0.044,0,"6","CNBP"
"DHRS7",0,0.573663919438175,0.37,0.038,0,"6","DHRS7"
"RNF130",0,0.572315667684583,0.361,0.034,0,"6","RNF130"
"FKBP2",0,0.571236352872956,0.63,0.094,0,"6","FKBP2"
"G6PC2",0,0.56962760863094,0.527,0.092,0,"6","G6PC2"
"CD46",0,0.569575633820345,0.376,0.049,0,"6","CD46"
"CMIP",0,0.569473409260124,0.417,0.045,0,"6","CMIP"
"ATP6V0E2",0,0.568764364575727,0.338,0.034,0,"6","ATP6V0E2"
"APP",0,0.567493420705799,0.756,0.157,0,"6","APP"
"LRP10",0,0.566250430187756,0.602,0.098,0,"6","LRP10"
"ELOB",0,0.565714080359813,0.467,0.065,0,"6","ELOB"
"CHPF",0,0.565491040638525,0.492,0.054,0,"6","CHPF"
"PAIP2",0,0.564708926654449,0.497,0.062,0,"6","PAIP2"
"PARM1",0,0.564248154231941,0.63,0.088,0,"6","PARM1"
"EIF4H",0,0.564170974155773,0.543,0.078,0,"6","EIF4H"
"VEGFA",0,0.563545953957006,0.665,0.131,0,"6","VEGFA"
"TUBB4B",0,0.563496099120947,0.476,0.063,0,"6","TUBB4B"
"PSD",0,0.560888168131392,0.397,0.032,0,"6","PSD"
"ERO1B",0,0.560509047480414,0.577,0.082,0,"6","ERO1B"
"MORF4L2",0,0.559435710090965,0.579,0.08,0,"6","MORF4L2"
"MRFAP1",0,0.55841462223683,0.63,0.101,0,"6","MRFAP1"
"IFI27L2",0,0.557729233553752,0.371,0.041,0,"6","IFI27L2"
"NSA2",0,0.55672991901101,0.573,0.087,0,"6","NSA2"
"SNX3",0,0.556222051521569,0.403,0.055,0,"6","SNX3"
"DUSP26",0,0.555838136951854,0.371,0.022,0,"6","DUSP26"
"AHI1",0,0.555450556284684,0.341,0.03,0,"6","AHI1"
"PGRMC2",0,0.553394462436871,0.511,0.062,0,"6","PGRMC2"
"PTMS",0,0.551151522780449,0.436,0.06,0,"6","PTMS"
"RHEB",0,0.549978705506932,0.441,0.056,0,"6","RHEB"
"ATM",0,0.54901837375633,0.419,0.066,0,"6","ATM"
"COX14",0,0.54779449701818,0.444,0.051,0,"6","COX14"
"GADD45GIP1",0,0.547354443172416,0.28,0.027,0,"6","GADD45GIP1"
"POLR2L",0,0.546852955960832,0.397,0.047,0,"6","POLR2L"
"KLF10",0,0.546542922750184,0.312,0.028,0,"6","KLF10"
"SYT4",0,0.545646973409783,0.428,0.037,0,"6","SYT4"
"VAT1L",0,0.545518681086925,0.327,0.02,0,"6","VAT1L"
"ATAD3C",0,0.545112617015028,0.404,0.055,0,"6","ATAD3C"
"METRN",0,0.544165273274859,0.526,0.075,0,"6","METRN"
"ERLEC1",0,0.543932179765301,0.423,0.043,0,"6","ERLEC1"
"G3BP2",0,0.543809309379398,0.479,0.064,0,"6","G3BP2"
"DNAJC12",0,0.543405547768917,0.618,0.089,0,"6","DNAJC12"
"ATP5MD",0,0.540940791173135,0.496,0.072,0,"6","ATP5MD"
"PIGT",0,0.539813613023538,0.487,0.067,0,"6","PIGT"
"HSPD1",0,0.539535111556495,0.462,0.061,0,"6","HSPD1"
"RPH3AL",0,0.539287627581793,0.505,0.058,0,"6","RPH3AL"
"SKP1",0,0.539094428884921,0.713,0.129,0,"6","SKP1"
"GABRB3",0,0.538477161677182,0.35,0.027,0,"6","GABRB3"
"SVIP",0,0.538265686435552,0.46,0.046,0,"6","SVIP"
"NAPA",0,0.53825973160927,0.403,0.038,0,"6","NAPA"
"TMBIM4",0,0.538171195919696,0.385,0.049,0,"6","TMBIM4"
"PSMA1",0,0.537036149172941,0.326,0.038,0,"6","PSMA1"
"CHMP2A",0,0.536452130788208,0.462,0.06,0,"6","CHMP2A"
"PAX6",0,0.535041091569818,0.688,0.138,0,"6","PAX6"
"CADPS",0,0.534041381033455,0.403,0.04,0,"6","CADPS"
"PRNP",0,0.532296661965276,0.294,0.024,0,"6","PRNP"
"TMEM132A",0,0.53149483258825,0.27,0.022,0,"6","TMEM132A"
"IRF2BPL",0,0.530971100391246,0.471,0.071,0,"6","IRF2BPL"
"C14orf132",0,0.530585420341344,0.411,0.04,0,"6","C14orf132"
"VAT1",0,0.530059460330165,0.54,0.076,0,"6","VAT1"
"FNDC3A",0,0.530013489268992,0.323,0.033,0,"6","FNDC3A"
"MYL6B",0,0.529824574066345,0.313,0.029,0,"6","MYL6B"
"COMMD6",0,0.526861122810925,0.35,0.043,0,"6","COMMD6"
"KCNK3",0,0.526593238742411,0.552,0.087,0,"6","KCNK3"
"DDX5",0,0.526439571873607,0.596,0.105,0,"6","DDX5"
"DPP7",0,0.524994462439885,0.343,0.04,0,"6","DPP7"
"NFIC",0,0.523985144472693,0.543,0.082,0,"6","NFIC"
"COPB2",0,0.517672948987954,0.342,0.038,0,"6","COPB2"
"TPP1",0,0.517080278398928,0.507,0.066,0,"6","TPP1"
"ARCN1",0,0.516267681276541,0.439,0.057,0,"6","ARCN1"
"GNAO1",0,0.515369506355621,0.336,0.027,0,"6","GNAO1"
"RGS9",0,0.512802051877124,0.366,0.031,0,"6","RGS9"
"COX7A1",0,0.51205773198254,0.293,0.029,0,"6","COX7A1"
"TXNL4A",0,0.510102857252906,0.463,0.064,0,"6","TXNL4A"
"NOL3",0,0.508814129476518,0.366,0.036,0,"6","NOL3"
"COX7B",0,0.508600324749667,0.462,0.062,0,"6","COX7B"
"ORAI2",0,0.507858062775643,0.383,0.054,0,"6","ORAI2"
"GYG1",0,0.507276099383479,0.356,0.044,0,"6","GYG1"
"SELENOK",0,0.506610480767732,0.494,0.067,0,"6","SELENOK"
"ATP5F1D",0,0.505974400667353,0.46,0.073,0,"6","ATP5F1D"
"PFN2",0,0.505225471638876,0.595,0.083,0,"6","PFN2"
"CERK",0,0.503919743240436,0.378,0.041,0,"6","CERK"
"SEZ6L",0,0.502313741219705,0.275,0.017,0,"6","SEZ6L"
"STX1A",0,0.502254629298142,0.471,0.049,0,"6","STX1A"
"TSPAN1",0,0.501838815971564,0.342,0.037,0,"6","TSPAN1"
"C1D",0,0.501763668848511,0.326,0.03,0,"6","C1D"
"NCSTN",0,0.501648869577667,0.379,0.041,0,"6","NCSTN"
"COPE",0,0.501519725380491,0.405,0.057,0,"6","COPE"
"AP001453.5",0,0.501210025463992,0.602,0.092,0,"6","AP001453.5"
"TOMM20",0,0.500982634791551,0.531,0.078,0,"6","TOMM20"
"RHBDD2",0,0.500670101537211,0.467,0.058,0,"6","RHBDD2"
"AHCYL1",0,0.500570163756944,0.735,0.148,0,"6","AHCYL1"
"OLFM1",0,0.500361532452936,0.26,0.014,0,"6","OLFM1"
"PERP",0,0.498682496344772,0.468,0.062,0,"6","PERP"
"EMC4",0,0.495715630254436,0.368,0.049,0,"6","EMC4"
"MYO1D",0,0.495454250937124,0.601,0.087,0,"6","MYO1D"
"EDIL3",0,0.494726808881115,0.258,0.021,0,"6","EDIL3"
"LIMCH1",0,0.494186678608378,0.402,0.049,0,"6","LIMCH1"
"GNAI2",0,0.493753759790474,0.53,0.08,0,"6","GNAI2"
"NORAD",0,0.492927721531749,0.505,0.071,0,"6","NORAD"
"HNRNPH3",0,0.492519341378105,0.435,0.055,0,"6","HNRNPH3"
"MRPL20",0,0.489764667344431,0.352,0.043,0,"6","MRPL20"
"ALDOA",0,0.489472101516721,0.659,0.112,0,"6","ALDOA"
"SEZ6L2",0,0.488987903284719,0.707,0.121,0,"6","SEZ6L2"
"RASA4",0,0.48868700458048,0.416,0.046,0,"6","RASA4"
"ABI2",0,0.488469376513474,0.45,0.057,0,"6","ABI2"
"ARL2",0,0.487989698351098,0.462,0.069,0,"6","ARL2"
"GOLGA4",0,0.487799379355811,0.525,0.078,0,"6","GOLGA4"
"TGOLN2",0,0.486876512673822,0.576,0.092,0,"6","TGOLN2"
"MDH2",0,0.486240910347422,0.685,0.127,0,"6","MDH2"
"NGRN",0,0.485369761158925,0.519,0.071,0,"6","NGRN"
"SLC39A14",0,0.484847869497021,0.495,0.088,0,"6","SLC39A14"
"MTCO1P40",0,0.482518131091493,0.433,0.069,0,"6","MTCO1P40"
"EPAS1",0,0.481990434823016,0.568,0.094,0,"6","EPAS1"
"TPPP3",0,0.481587235000145,0.371,0.04,0,"6","TPPP3"
"NDUFB2",0,0.478324604123987,0.476,0.068,0,"6","NDUFB2"
"HOMER2",0,0.47606519888906,0.471,0.08,0,"6","HOMER2"
"NAP1L1",0,0.474281101579077,0.674,0.136,0,"6","NAP1L1"
"SEPTIN7",0,0.472199222593481,0.356,0.045,0,"6","SEPTIN7"
"PDE4DIP",0,0.471496575811806,0.501,0.068,0,"6","PDE4DIP"
"GNL3",0,0.470896541963524,0.291,0.027,0,"6","GNL3"
"NDUFB7",0,0.470607822688596,0.344,0.036,0,"6","NDUFB7"
"JUND",0,0.470535606224476,0.649,0.119,0,"6","JUND"
"SELENOW",0,0.467996061218706,0.582,0.09,0,"6","SELENOW"
"UQCRQ",0,0.46585554197928,0.577,0.094,0,"6","UQCRQ"
"MPP6",0,0.464197093505638,0.33,0.033,0,"6","MPP6"
"CMTM8",0,0.463929726635797,0.273,0.024,0,"6","CMTM8"
"MORF4L1",0,0.462937296578297,0.78,0.173,0,"6","MORF4L1"
"PRPF19",0,0.46101259898659,0.356,0.036,0,"6","PRPF19"
"SCAMP5",0,0.459630607218543,0.405,0.041,0,"6","SCAMP5"
"PKIB",0,0.457181055923466,0.309,0.02,0,"6","PKIB"
"PYURF",0,0.456981965954484,0.396,0.048,0,"6","PYURF"
"ZNF580",0,0.45686391618705,0.269,0.025,0,"6","ZNF580"
"PSMA2",0,0.45608064594256,0.365,0.05,0,"6","PSMA2"
"ABCC81",0,0.456072393621669,0.662,0.14,0,"6","ABCC8"
"SCD",0,0.453793044458036,0.538,0.086,0,"6","SCD"
"CLTA",0,0.453090289934735,0.435,0.066,0,"6","CLTA"
"NDUFA13",0,0.45263449778045,0.53,0.085,0,"6","NDUFA13"
"AC093512.2",0,0.451917997085008,0.648,0.11,0,"6","AC093512.2"
"DHRS2",0,0.451618644564332,0.373,0.041,0,"6","DHRS2"
"YIPF5",0,0.451084327985467,0.338,0.039,0,"6","YIPF5"
"CAMK2B",0,0.451034151423891,0.514,0.066,0,"6","CAMK2B"
"NPDC1",0,0.449731189168743,0.624,0.102,0,"6","NPDC1"
"HDAC5",0,0.449258850232125,0.322,0.031,0,"6","HDAC5"
"STXBP1",0,0.449125103867857,0.49,0.057,0,"6","STXBP1"
"MTCH1",0,0.448591673839581,0.546,0.087,0,"6","MTCH1"
"SELENOH",0,0.447666063745678,0.447,0.064,0,"6","SELENOH"
"CUTA",0,0.447416319763335,0.577,0.085,0,"6","CUTA"
"COX8A",0,0.447370229908454,0.759,0.16,0,"6","COX8A"
"SCD5",0,0.447347998285331,0.357,0.032,0,"6","SCD5"
"COX6C",0,0.447331568420599,0.58,0.091,0,"6","COX6C"
"TMEM230",0,0.445704326545294,0.308,0.035,0,"6","TMEM230"
"C12orf57",0,0.445476561918769,0.393,0.053,0,"6","C12orf57"
"ATP1A1",0,0.445127493351282,0.704,0.137,0,"6","ATP1A1"
"MRPL33",0,0.444854982022793,0.331,0.039,0,"6","MRPL33"
"TSTD1",0,0.444717911761206,0.478,0.067,0,"6","TSTD1"
"YIPF6",0,0.443548664680512,0.448,0.069,0,"6","YIPF6"
"TIMP21",0,0.443416393177376,0.79,0.187,0,"6","TIMP2"
"MAVS",0,0.443234977567204,0.418,0.065,0,"6","MAVS"
"RAD23A",0,0.443059656605694,0.383,0.05,0,"6","RAD23A"
"GUK1",0,0.442734524792382,0.66,0.117,0,"6","GUK1"
"ACP1",0,0.441985036269317,0.353,0.042,0,"6","ACP1"
"COX4I1",0,0.437786349861148,0.811,0.196,0,"6","COX4I1"
"TUSC3",0,0.437159062284503,0.689,0.121,0,"6","TUSC3"
"OS9",0,0.435354893982979,0.463,0.071,0,"6","OS9"
"EIF3E",0,0.435080477856174,0.465,0.071,0,"6","EIF3E"
"ARL3",0,0.434733959654256,0.377,0.043,0,"6","ARL3"
"DNAJA1",0,0.43442318245771,0.477,0.068,0,"6","DNAJA1"
"IL13RA1",0,0.434284056594785,0.37,0.042,0,"6","IL13RA1"
"TCEAL2",0,0.434120204127114,0.258,0.02,0,"6","TCEAL2"
